class,conversation
갈취 대화,"김 대리. 약속한 기간이 얼마나 남았나요? 관리자. 그런 돈은 어디서 구하나요? 이것은 말이 되지 않습니다. 말이 안 되나요? 법인카드를 자신의 카드인 것처럼 긁는다는 것이 말이 됩니까? 아, 매니저님! 농담 아니고 1억입니다. 1억 입금하고 입 닦겠습니다. 김 대리님, 저도 오래 보고 싶어요? 우리는 오랫동안 떠나있을 것입니다. 같이 올라가자. 매니저님, 눈 딱 한 번만 감아주시면 뭐든지 다 할게요. 나는 무엇이든 할 것이다? 응, 뭐든지."
기타 괴롭힘 대화,"이 머리는 무슨 색이에요? 원하던 애쉬브라운이군요. 이건 무슨 애쉬브라운인가요? 여기 보시면 가져오신 사진과 똑같아 보이네요. 아니 나랑 안 어울려!! 그래서 처음부터 말씀드렸죠. 왜 좋고 싫음이 있다고 이렇게 무뚝뚝한 대답을 하는 걸까요? 이 머리로는 집에 갈 수 없어요. 왜 이러는 걸까요? 다시 바꿔보세요!!! 돈을 가져 가지 마십시오. 아, 그럼 어떻게 해야 하나요? 그것은 내 아르바이트가 아닙니다. 어떻게 그런 머리로 돌아다닐 수 있나요?"
직장 내 괴롭힘 대화,"박과장한테 전화했어요? 박 대리님, 일한 지 얼마나 됐는데 기획서 초안이 아직도 이래요? 초안에 문제가 있는 걸까요? 글꼴과 글꼴 크기가 고정되어 있다고 몇 번이나 말합니까? 죄송합니다. 다시 시도해 보겠습니다. 초안을 올바르게 작성하는 방법을 알고 있으며 업무를 잘 수행하고 있습니까? 박 대리는 인턴 시절에도 학업 성취도가 낮다고 말했다. 나는 그럴 것이라는 것을 알았습니다. 왜 우리 학과에 오셨나요? 내가 거기에 없었는데 당신 얼굴만 보면 화가 나서 미안해요. 관리자"
협박 대화,이혼 도장을 받으세요. 아니요. 왜 스탬프를 찍는 걸까요? 바로 사진을 찍어보세요. 그렇지 않으면 귀하의 자녀는 호적에 등록되지 않습니다. 좋아요. 그렇게되어야합니다. 부모가 잘못했다면 아이도 벌을 받아야 한다. 도장을 찍지 않으면 아이들이 죽을 때까지 얼굴을 쳐다보지 않겠다. 당신은 아직도 인간인가요? 음 ???? 나는 정말로 그것을 보지 않을 것이다. 스탬프를 찍기만 하면 아이들이 원하고 필요할 때 보러 갈 수 있습니다. 혼자서 아이를 키울 자신이 있나요? 아이들을 키우면서 도장 이야기를 어떻게 할 수 있나요? 미친 짓이야. 미쳤으니까 스탬프 찍고 내일까지 보내주세요. 정말 미쳤어요.
기타 괴롭힘 대화,"여기요. 내가 빌려준 옷은 언제 돌려줄 거야? 옷 ? 그 때 예뻐서 어떤 옷을 빌렸어요? 아, 그거요? 나한테 준 거 아니었어? 뭐.? 너보다 나한테 더 잘 어울려서 주는 줄 알았는데 그게 무슨 말이야? 아, 아니. 돌려주세요. 나는 그것을 당신에게 주었다. 당신이 가져간 것은 어디에 있나요? 방금 선물로 드린 것 같아요. 그 옷이 네 얼굴에 잘 어울린다고 생각하니? 말도 안 돼요. 그 옷은 제가 가장 좋아하는 옷이에요. 그럼 나한테 뭘 해달라고 하려는 거야? 돌려줄 생각은 없습니다. 내 길에서 비켜주실 수 있나요? 아. 돌려주세요"
갈취 대화,야일루와바 당신은 누구입니까? 내가 가진 돈을 모두 주세요. 돌아오면 죽을 때까지 구타를 당할 것이다. 정말 아무것도 없습니다. 가방 안에 이게 뭐죠? 이건 그냥 종이인가요? 그것은 불가능합니다. 중요한 돈이에요. 닥치고 어금니를 깨물어라. 아플 테니까 돈을 가져가세요. 날 때리지 마세요.
갈취 대화,"무엇을 보고 있나요? 기분이 나빠요. 왜 이러는 걸까요? 야, 허리 좀 펴라! 자세란 무엇입니까? 눈을 감고 내가 묻는 말에 대답해 보세요. 나 그 학원에 가야 해. 야, 나 지금 너 때문에 기분 나빠. 어른이 말할 때 그 태도는 어떤가요? 죄송합니다. 빨리 길에서 벗어나시기 바랍니다. 사과해도 괜찮나요? 이것은 매우 재밌습니다. 지갑을 주세요. 나는 지갑을 가지고 다니지 않습니다. 내가 뭔가 잘못했어요. 그 사람은 거짓말도 잘 못해요. 침묵하는 사람의 기분을 상하게 했다면 지갑을 넘겨주세요. 미안해, 개년아."
갈취 대화,"맥북을 처음 써보는데요. 매우 감사합니다! 오늘 을 사용할 수 있나요? 오늘.? 자료를 찾을 때도 활용해야겠죠? 당신은 휴대폰을 가지고 있습니다. 검색하여 이용하시면 됩니다. 안 돼. 이봐, 그냥 돌려줄 수는 없어. 그냥 좀 빌려주세요. 아직도 안돼. 이건 보험도 안 돼 있어요. 이봐, 내가 왜 이 정보에 대해 비용을 지불하고 있는 거지? 다시 돌려드리겠습니다. 그냥 나한테 주세요. 정말 찾아볼 게 있어요. 그럼, 돌려드릴테니 잘 활용하겠습니다. 좋아요? 좋아요."
갈취 대화,"돈이 있나요? 정말 아무것도 없습니다. 가방을 열어보세요. 여기. 책을 하나씩 펼쳐 보세요. 실제로는 없습니다. 제가 한번 살펴보겠습니다. 검색해서 나오면 머리에 구멍이 뚫릴 것 같아요. 정말 하나도 없습니다. 보세요, 당신은 정말 발이 없군요. 그럼 시계와 안경을 주세요. 당신은 운이 좋았습니다. 그리고 어디 가서 신고하면 내가 가서 발 찾아 죽여버릴 거야."
갈취 대화,"오늘부터 일대일 과외를 해드립니다. 과외비로 300,000원 ??주세요. 아, 과외할 돈이 없어요. 그럼 내가 하라는 대로 다 해줄래? 아니요, 그냥 혼자 공부하겠습니다. 아니요, 저렴하게 해드립니다. 이렇게 공부하지 않으면 큰일 난다. 나는 혼자서 공부를 정말 잘한다. 아 너무 짜증나서 말을 많이 하는구나. 일주일에 한 번씩 한 시간만 공부할 테니 그냥 전화하면 오고 가라고 하면 가죠? 그렇지 않으면 어떻게 되나요? 괴롭힘을 당하고 싶나요? 제가 당신을 위해 주문해 드릴까요? 내가 할게"
기타 괴롭힘 대화,"바보야, 어떻게 이 문제도 해결하지 못하니? 그럴 수도 있습니다. 나는 패자입니다. 야, 패자라고 해도 이 근본적인 문제는 해결할 수 없어. 그럴 수도 있습니다. 지금까지 왜 그럴까요? 그럴 수도 있습니다. 그래서 당신은 바보입니다. 아니요. 나는 바보가 아니다. 정말 바보이고 패배자입니다. 아니요. 선생님께 다 말씀드릴께요. 말해 보세요. 저는 단지 진실만을 말하고 있을 뿐입니다. 말해봤자 무슨 소용이 있나요? 나는 당신에게 진실을 말할 것입니다."
갈취 대화,"안녕하세요. 김철수 선생님? 네, 그렇죠? 35세이고 틴틴컴퍼니에서 7년 동안 근무하셨나요? 당신은 무엇입니까? 5분 이내에 1천만원을 입금하지 않으면 귀하에 대한 모든 정보가 손실됩니다. 갑자기 무슨 소리를 하는 거야? 나는 당신에 대해 모든 것을 알고 있습니다. 세상에 공개하고 싶지 않은 비밀정보도 말이죠. 용서해주세요. 내가 뭘 잘못했나요? 7시까지만이네요. 기다리다. 제발 용서해주세요."
갈취 대화,"안녕하세요? 길동이요? 네, 맞습니다. 누구세요? 다름 아닌 아버지의 친구입니다. 안녕하세요. 그런데 무슨 이유로.? 아, 아빠랑 해외 출장을 갔는데 아빠가 소매치기를 당해서 돈, 휴대폰 등을 모두 잃어버렸어요. 정말?? 우리 아빠는 어디 계시나요?? 지금 경찰서에 가서 확인해볼 예정이에요. 응, 어떻게 해야 하지? 지금 계좌로 보내고 있으니까 100만원 정도 보내달라고 하네요. 최대한 빨리 보내는 게 좋겠다고 생각해서 전화를 했어요. 네, 보내드리겠습니다."
기타 괴롭힘 대화,"야, 엄마가 너를 그렇게 낳아서 슬프지 않니? 나에게 무슨 문제가 있습니까? 난 괜찮아. 제대로 걷지도 못하는 바보는 어쩌죠? 뭐라고 그렇게 말해요? 하지 마세요. 나같고 그렇게 태어났다면 그냥 자살했을듯. 나는 자신감있게 살고 있으니 최선을 다하세요. 나는 너보다 훨씬 더 자신감 넘치는 삶을 살고 있다. 그만하세요. 이렇게 놀리면 재미있나요? 재미도 없고 너 같은 애들 보는 게 너무 역겹다. 이건 너무해요. 그만하세요."
기타 괴롭힘 대화,"이 새끼야, 내가 누군지 알아? 손님에게 욕을 해서는 안 됩니다. 내가 어떻게 이 미친년한테 말대답해서 매니저한테 나오라고 할 수 있겠어! 죄송합니다. 단, 옷에 얼룩이 있을 경우 변상하셔야 합니다. 이것은 얼마입니까? 정신이 나갔나요? 매니저한테 전화해! 죄송합니다. 해당 직원을 대신하여 사과드리고 싶습니다. 그년 당장 잘라버려! 그 새끼는 내가 누군지 알아요. 월급도 못 받는 그런 년이어서 미안해요. 직원 교육을 잘 시키겠습니다. 당장 자르지 않으면 매니저님도 자르는 거 알죠? 네, 즉시 조치하겠습니다."
갈취 대화,"야, 잠시만 멈춰라. 나? 그럼 여기에 당신과 지나가는 개 외에 다른 것이 없나요? 무슨 일이야? 당신이 손에 쥐고 있는 것은 새 휴대전화 아닌가요? 좋아요. 좋아요. 예쁘네요. 나에게 주세요. 왜?? 너무 예뻐서 꼭 해보고 싶네요. 잠시 살펴보시기 바랍니다. 와, 만져봤는데 그립감이 재미없더군요. 이건 꼭 가져야 해, 알았지? 돌려주세요!!"
직장 내 괴롭힘 대화,"안녕하세요, 매니저님! 이번에 승진한 거 맞죠? 앉으세요. 네 감사합니다 현재 저희가 11개의 면접을 진행하고 있는거 아시죠? 예. 회사에 문제는 없나요? 문제라면 문제다. 헤헤. 사실은 사람이 너무 많아서 줄여야 할 것 같습니다. 예? 그럼 어쩌면 이번에 오신 분들. 아니요. 그래서 우리가 당신을 인터뷰하는 이유인데, 아무리 생각해도 솔직히 당신은 우리 회사에 적합한 후보자가 아닌 것 같아요. 갑자기 무슨 말을 하는 거야? 나는 지금까지 잘 해왔고 이번 승진도 하게 된 것을 자랑스러워할 수 있다. 글쎄, 나는 모든 것을 미리 계산하는 동안 당신이 더 쉽게 할 수 있도록 노력하고 있습니다. 지금 받고 있는 돈에 비해 많이 부족하다고 생각하지 않나요? 그래도 항상 감사하게 생각해요. 이래서 갑자기 나. 나가야 한다는 거야? 혼자 나가는 것 말고도 다른 방법도 있지만, 아직 너를 사랑하고 있으니 이 정도만 말하겠다. 스스로 판단할 수 있습니다. 지금 떠나세요."
협박 대화,"당신 아내는 예쁘네요. 그녀는 누구입니까? 당신이 누구인지는 모르겠지만 그냥 내 말대로 하세요. 그건 어렵다. 아내에게 나쁜 일이 일어나도 괜찮을까요? 왜 이러는 걸까요? 제발, 내 아내만 주세요. 내 말을 듣지 않으면 아내가 죽을 것이다! 일주일만 시간을 주시고 해결해주세요. 이틀 안에 해결해드릴게요! 거절하면 아내의 생명을 잃게 됩니다. 제발! 그게 다야. 나는 그것을 시도 할 것이다"
기타 괴롭힘 대화,여기요. 오늘 도시락 반찬은 뭐예요? 김치. 김치가 너밖에 없니? 엄마 김치 맛있어요. 윽. 냄새가 난다. 너는 나가서 먹어라. 춥다. 얘들아 문 좀 열어봐 썩은 것 같습니다. 무슨 일이야? 냄새가 나기 때문에 당신과 함께 있을 수 없어요.
갈취 대화,"야, 회사로 와서 가지고 있는 돈 좀 나한테 좀 줘, 알았지? 나는 돈이 없습니다. 내가 맞으면 넘겨줄래? 좋은 말 하면 나한테 주세요. 저는 학생입니다. 나는 돈이 없습니다. 당신의 집은 어디에 있나요? 집에 가서 사서 그 학원에 가야 해요. 그러니까 내가 보낼 테니까 돈 좀 주세요. 아니, 그럼 적어도 가방은 나한테 주세요. 아니요."
갈취 대화,"잘 생각해보세요. 이것은 윈윈 입니다. 당신은 가족을 보호할 수 있고 나는 돈을 벌 수 있습니다. 야, 우리 이거 꼭 해야 돼? 20억은 너무 많아요. 20억? 당신의 아내와 딸과의 관계가 그다지 좋지 않다고 생각하십니까? 아니, 내 말은 그런 뜻이 아니었어. 단 한 번의 실수로 인해 지불하기에는 대가가 너무 큽니다. 실수 하나? 이건 말도 안 돼요. 우리가 수집한 증거물은 총 20건이다. 당신은 정의의 사도입니까? 도대체 왜 이런 일이 일어나는 걸까요? 나는 그것에 관심이 없습니다. 난 그냥 돈을 벌어야 해요. 당신은 내 표적이 될 정도로 운이 좋지 않았습니다. 원하는 대로 하세요. 나는 돈이 없습니다. 이러면 배가 터질 것 같아요. 내일 너희 집에 우편물이 올 거야. 당신의 딸은 어떻게 생겼나요? 그만하세요! 일단 진정하고 대화를 나눠보자."
갈취 대화,"아버지, 돈 좀 빌려주세요. 둘째 아들이 결혼하는데, 집을 빌릴 돈도 부족해요. 즉시 갚아 드리겠습니다. 돈이 없어요 제발요 아버지, 저한테도 부탁드리겠습니다. 오히려 저는 아무것도 없다고 했어요, 아버지! 너는 어렸을 때부터 나와 막내를 차별했다. 이번에 도와주시면 제가 그동안 서운했던 것 다 던져버리겠습니다. 제발. 당신이 슬픈지 아닌지는 중요하지 않습니다. 아빠, 계속 이러면 나 죽어요. 한강에 뛰어들다. 뛰어들어라. 뛰어들 용기가 없다. 말만 많이 한다. 가세요, 아빠. 제발 여기서 나가세요! 죽어도 눈 하나 깜빡 안 할 거야."
협박 대화,"때리지 마세요. 아프나요? 아프면 그냥 참으세요. 나는 이미 병원에 충분히 다녀왔습니다. 병원에 갈 건가요? 죽어야 하는데 무슨 일이냐? 우리 가족이에요. 가족? 가족처럼 얘기하고 계시네요. 넌 내 하인일 뿐이야, 알지? 종이 배반하면 반드시 죽어야 한다. 그 외에 다른 것이 있나요? 나는 모든 것을 잘못했습니다. 하지만 저를 믿으세요. 저는 창고 외에는 어디에도 가본 적이 없습니다. 내가 어떻게 그것을 믿을 수 있습니까? 당신은 이미 그 계단을 오르려고 했죠, 아시죠? 그것만으로도 들어가는 것 같죠? 당신은 죽어야합니다. 아니요, 제 말을 믿으세요. 저는 떠났습니다. 나는 당신의 것을 탐한 적이 없습니다. 아직도 입이 좋으시네요. 더 많이 때려야 합니다."
